College_Code,College_Name,Category,Branch,Cutoff_Rank,Year,Round,Exam_Type,Rank_Category,City,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal,CTX_Seats,CTX_Avg_Rank,CTX_Best_Rank,CTX_Worst_Rank,CTX_Active_Colleges,CTX_Active_Branches,Round_Premium
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",GM,ME-Mechanical Engineering,24040,2024,1,COMEDK,Good,Bangalore,1,3,2,24040,45269,34654.0,21229,Deteriorated,1196,55333.0,193,102243,149,59,0
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",KKR,IS-Information Science & Engineering,25667,2024,1,COMEDK,Good,Bangalore,1,2,2,25667,34193,29930.0,8526,Deteriorated,1196,55333.0,193,102243,149,59,0
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",KKR,ME-Mechanical Engineering,97674,2024,1,COMEDK,Below Average,Bangalore,1,1,1,97674,97674,97674.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,IS-Information Science & Engineering,14817,2024,1,COMEDK,Very Good,Mandya,1,4,3,14817,83532,44053.0,68715,Deteriorated,1196,55333.0,193,102243,149,59,0
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,IST-Information Science & Technology,34883,2024,1,COMEDK,Good,Shivamogga,1,3,2,34883,102243,68563.0,67360,Deteriorated,1196,55333.0,193,102243,149,59,0
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,ME-Mechanical Engineering,79468,2024,1,COMEDK,Average,Shivamogga,1,3,2,54124,79468,66796.0,25344,Improved,1196,55333.0,193,102243,149,59,0
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,IS-Information Science & Engineering,418,2024,1,COMEDK,Elite,Bangalore,1,4,3,418,802,607.0,384,Deteriorated,1196,55333.0,193,102243,149,59,0
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,ME-Mechanical Engineering,4127,2024,1,COMEDK,Excellent,Bangalore,1,3,2,4127,6271,5199.0,2144,Deteriorated,1196,55333.0,193,102243,149,59,0
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,IS-Information Science & Engineering,1354,2024,1,COMEDK,Excellent,Bangalore,1,2,2,1354,2053,1704.0,699,Deteriorated,1196,55333.0,193,102243,149,59,0
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,ME-Mechanical Engineering,23547,2024,1,COMEDK,Good,Bangalore,1,2,2,23547,29784,26666.0,6237,Deteriorated,1196,55333.0,193,102243,149,59,0
E096,"R.L. Jalappa Institute of Technology-Kodigehalli, Doddaballapur",GM,ME-Mechanical Engineering,80479,2024,1,COMEDK,Below Average,Doddaballapur,1,1,1,80479,80479,80479.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E097,"R.R. Institute of Technology-Chikkabanavara, Bengaluru",GM,IS-Information Science & Engineering,101644,2024,1,COMEDK,Below Average,Bangalore,1,3,2,31895,101644,66770.0,69749,Improved,1196,55333.0,193,102243,149,59,0
E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,IS-Information Science & Engineering,70118,2024,1,COMEDK,Average,Bangalore,1,3,2,70118,76938,73528.0,6820,Deteriorated,1196,55333.0,193,102243,149,59,0
E100,"Rajeev Institute of Technology-BM Bypass Road, Hassan",GM,IS-Information Science & Engineering,97990,2024,1,COMEDK,Below Average,Hassan,1,1,1,97990,97990,97990.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E100,"Rajeev Institute of Technology-BM Bypass Road, Hassan",GM,ME-Mechanical Engineering,73817,2024,1,COMEDK,Average,Hassan,1,1,1,73817,73817,73817.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E101,"Rajiv Gandhi Institute of Technology-R T Nagar Post, Bengaluru",GM,ME-Mechanical Engineering,44233,2024,1,COMEDK,Good,Bangalore,1,1,1,44233,44233,44233.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,ME-Mechanical Engineering,34801,2024,1,COMEDK,Good,Bangalore,1,3,2,34801,93917,64359.0,59116,Deteriorated,1196,55333.0,193,102243,149,59,0
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,IS-Information Science & Engineering,26002,2024,1,COMEDK,Good,Bangalore,1,4,3,26002,62793,44615.0,36791,Deteriorated,1196,55333.0,193,102243,149,59,0
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,ME-Mechanical Engineering,101135,2024,1,COMEDK,Below Average,Bangalore,1,3,2,98369,101135,99752.0,2766,Improved,1196,55333.0,193,102243,149,59,0
E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,IS-Information Science & Engineering,62327,2024,1,COMEDK,Average,Bangalore,1,2,2,62327,96667,79497.0,34340,Deteriorated,1196,55333.0,193,102243,149,59,0
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,IS-Information Science & Engineering,99578,2024,1,COMEDK,Below Average,Chikkaballapur,1,1,1,99578,99578,99578.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,ME-Mechanical Engineering,71706,2024,1,COMEDK,Average,Chikkaballapur,1,1,1,71706,71706,71706.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,IS-Information Science & Engineering,75342,2024,1,COMEDK,Average,Bangalore,1,1,1,75342,75342,75342.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",GM,ME-Mechanical Engineering,96056,2024,1,COMEDK,Below Average,Belagavi,1,1,1,96056,96056,96056.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,IS-Information Science & Engineering,75240,2024,1,COMEDK,Average,Mangaluru,1,1,1,75240,75240,75240.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,IS-Information Science & Engineering,68855,2024,1,COMEDK,Average,Bangalore,1,3,2,68855,92767,80811.0,23912,Deteriorated,1196,55333.0,193,102243,149,59,0
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,ME-Mechanical Engineering,94065,2024,1,COMEDK,Below Average,Bangalore,1,1,1,94065,94065,94065.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",GM,ME-Mechanical Engineering,91276,2024,1,COMEDK,Below Average,Bangalore,1,1,1,91276,91276,91276.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,IS-Information Science & Engineering,25547,2024,1,COMEDK,Good,Dharwad,1,4,3,25547,93687,54054.0,68140,Deteriorated,1196,55333.0,193,102243,149,59,0
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,ME-Mechanical Engineering,63059,2024,1,COMEDK,Average,Dharwad,1,3,2,63059,95570,79314.0,32511,Deteriorated,1196,55333.0,193,102243,149,59,0
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",KKR,IS-Information Science & Engineering,38815,2024,1,COMEDK,Good,Dharwad,1,2,2,38815,57290,48052.0,18475,Deteriorated,1196,55333.0,193,102243,149,59,0
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",KKR,ME-Mechanical Engineering,88313,2024,1,COMEDK,Below Average,Dharwad,1,1,1,88313,88313,88313.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E118,"SDM Institute of Technology, Tulu Minority-Ujire, Dakshina Kannada",GM,IS-Information Science & Engineering,20502,2024,1,COMEDK,Good,Dakshina Kannada,1,3,2,20502,83620,52061.0,63118,Deteriorated,1196,55333.0,193,102243,149,59,0
E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",GM,IS-Information Science & Engineering,101475,2024,1,COMEDK,Below Average,Bangalore,1,1,1,101475,101475,101475.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E123,"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi",GM,ME-Mechanical Engineering,52059,2024,1,COMEDK,Average,Udupi,1,1,1,52059,52059,52059.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E124,"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru",GM,IS-Information Science & Engineering,95623,2024,1,COMEDK,Below Average,Tumakuru,1,1,1,95623,95623,95623.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,IS-Information Science & Engineering,8022,2024,1,COMEDK,Very Good,Tumakuru,1,4,3,8022,20586,13432.0,12564,Deteriorated,1196,55333.0,193,102243,149,59,0
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,IS-Information Science & Engineering,23599,2024,1,COMEDK,Good,Tumakuru,1,2,2,23599,30487,27043.0,6888,Deteriorated,1196,55333.0,193,102243,149,59,0
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,IS-Information Science & Engineering,9407,2024,1,COMEDK,Very Good,Bangalore,1,4,3,9407,33556,19324.0,24149,Deteriorated,1196,55333.0,193,102243,149,59,0
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,ME-Mechanical Engineering,26558,2024,1,COMEDK,Good,Bangalore,1,3,2,26558,67785,47172.0,41227,Deteriorated,1196,55333.0,193,102243,149,59,0
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,IS-Information Science & Engineering,35958,2024,1,COMEDK,Good,Bangalore,1,2,2,35958,52424,44191.0,16466,Deteriorated,1196,55333.0,193,102243,149,59,0
E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology-Laxmeswar, Gadag",GM,IS-Information Science & Engineering,58631,2024,1,COMEDK,Average,Gadag,1,1,1,58631,58631,58631.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",GM,IS-Information Science & Engineering,31497,2024,1,COMEDK,Good,Bangalore,1,1,1,31497,31497,31497.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,IS-Information Science & Engineering,65312,2024,1,COMEDK,Average,Bangalore,1,3,2,65312,67279,66296.0,1967,Deteriorated,1196,55333.0,193,102243,149,59,0
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,ME-Mechanical Engineering,96306,2024,1,COMEDK,Below Average,Bangalore,1,1,1,96306,96306,96306.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,MR-Marine Engineering,97836,2024,1,COMEDK,Below Average,Mangaluru,1,3,2,60260,97836,79048.0,37576,Improved,1196,55333.0,193,102243,149,59,0
E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",GM,IS-Information Science & Engineering,101705,2024,1,COMEDK,Below Average,Bangalore,1,1,1,101705,101705,101705.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",GM,ME-Mechanical Engineering,25715,2024,1,COMEDK,Good,Mysuru,1,3,2,25715,44617,35166.0,18902,Deteriorated,1196,55333.0,193,102243,149,59,0
E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",KKR,ME-Mechanical Engineering,68711,2024,1,COMEDK,Average,Mysuru,1,2,2,68711,76135,72423.0,7424,Deteriorated,1196,55333.0,193,102243,149,59,0
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,IS-Information Science & Engineering,100868,2024,1,COMEDK,Below Average,Bangalore,1,1,1,100868,100868,100868.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E146,"Vidya Vikas Institute of Engineering and Technology-Alnahally, Mysuru",GM,IS-Information Science & Engineering,64041,2024,1,COMEDK,Average,Mysuru,1,1,1,64041,64041,64041.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,IS-Information Science & Engineering,33615,2024,1,COMEDK,Good,Mysuru,1,4,3,33615,94717,64801.0,61102,Deteriorated,1196,55333.0,193,102243,149,59,0
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,ME-Mechanical Engineering,50554,2024,1,COMEDK,Average,Mysuru,1,3,2,50554,97489,74022.0,46935,Deteriorated,1196,55333.0,193,102243,149,59,0
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",KKR,IS-Information Science & Engineering,81642,2024,1,COMEDK,Below Average,Mysuru,1,2,2,81642,96259,88950.0,14617,Deteriorated,1196,55333.0,193,102243,149,59,0
E149,"Vivekananda Institute of Technology-Kengeri, Bengaluru",GM,IS-Information Science & Engineering,102070,2024,1,COMEDK,Below Average,Bangalore,1,1,1,102070,102070,102070.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E149,"Vivekananda Institute of Technology-Kengeri, Bengaluru",GM,ME-Mechanical Engineering,70302,2024,1,COMEDK,Average,Bangalore,1,1,1,70302,70302,70302.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,ME-Mechanical Engineering,79109,2024,1,COMEDK,Average,Mysuru,1,1,1,79109,79109,79109.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,IS-Information Science & Engineering,65726,2024,1,COMEDK,Average,Bangalore,1,3,2,65726,93842,79784.0,28116,Deteriorated,1196,55333.0,193,102243,149,59,0
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",KKR,IS-Information Science & Engineering,100326,2024,1,COMEDK,Below Average,Bangalore,1,1,1,100326,100326,100326.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,ME-Mechanical Engineering,79729,2024,1,COMEDK,Average,Bangalore,1,1,1,79729,79729,79729.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E164,"Reva University-Yelahanka, Bengaluru",GM,ME-Mechanical Engineering,35383,2024,1,COMEDK,Good,Bangalore,1,3,2,35383,77414,56398.0,42031,Deteriorated,1196,55333.0,193,102243,149,59,0
E164,"Reva University-Yelahanka, Bengaluru",GM,MT-Mecha-tronics Engineering,23167,2024,1,COMEDK,Good,Bangalore,1,1,1,23167,23167,23167.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,ME-Mechanical Engineering,60972,2024,1,COMEDK,Average,Bangalore,1,3,2,60972,83936,72454.0,22964,Deteriorated,1196,55333.0,193,102243,149,59,0
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,ME-Mechanical Engineering,100385,2024,1,COMEDK,Below Average,Bangalore,1,3,2,14207,100385,57296.0,86178,Improved,1196,55333.0,193,102243,149,59,0
E172,"Mysore College of Engineering and Management-Chikkahalli, Mysuru",GM,IS-Information Science & Engineering,98849,2024,1,COMEDK,Below Average,Mysuru,1,1,1,98849,98849,98849.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E172,"Mysore College of Engineering and Management-Chikkahalli, Mysuru",GM,ME-Mechanical Engineering,83998,2024,1,COMEDK,Below Average,Mysuru,1,1,1,83998,83998,83998.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E173,"Presidency University-Yelahanka, Bengaluru",GM,ME-Mechanical Engineering,53340,2024,1,COMEDK,Average,Bangalore,1,3,2,53340,82748,68044.0,29408,Deteriorated,1196,55333.0,193,102243,149,59,0
E183,"Jain Institute of Technology-Avaragere Village, Davangere",GM,IS-Information Science & Engineering,101407,2024,1,COMEDK,Below Average,Davangere,1,3,2,82356,101407,91882.0,19051,Improved,1196,55333.0,193,102243,149,59,0
E194,"Jain College of Engineering and Technology-Unkal, Hubballi",GM,ME-Mechanical Engineering,80865,2024,1,COMEDK,Below Average,Hubballi,1,1,1,80865,80865,80865.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,IS-Information Science & Engineering,6919,2024,1,COMEDK,Very Good,Bangalore,1,4,3,6919,19948,12477.0,13029,Deteriorated,1196,55333.0,193,102243,149,59,0
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",KKR,IS-Information Science & Engineering,21713,2024,1,COMEDK,Good,Bangalore,1,2,2,21713,29521,25617.0,7808,Deteriorated,1196,55333.0,193,102243,149,59,0
E203,"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural",GM,IS-Information Science & Engineering,100080,2024,1,COMEDK,Below Average,Bangalore Rural,1,1,1,100080,100080,100080.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E203,"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural",GM,ME-Mechanical Engineering,89867,2024,1,COMEDK,Below Average,Bangalore Rural,1,1,1,89867,89867,89867.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E206,"Cauvery Institute Of Technology-Sundahalli, Mandya",GM,IS-Information Science & Engineering,23389,2024,1,COMEDK,Good,Mandya,1,1,1,23389,23389,23389.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E206,"Cauvery Institute Of Technology-Sundahalli, Mandya",GM,ME-Mechanical Engineering,20760,2024,1,COMEDK,Good,Mandya,1,1,1,20760,20760,20760.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,IS-Information Science & Engineering,40106,2024,1,COMEDK,Good,Bangalore,1,3,2,40106,99748,69927.0,59642,Deteriorated,1196,55333.0,193,102243,149,59,0
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",KKR,IS-Information Science & Engineering,92570,2024,1,COMEDK,Below Average,Bangalore,1,1,1,92570,92570,92570.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E211,"East West College of Engineering-Yelahanka, Bengaluru",GM,ME-Mechanical Engineering,74235,2024,1,COMEDK,Average,Bangalore,1,1,1,74235,74235,74235.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",GM,IS-Information Science & Engineering,75492,2024,1,COMEDK,Average,Mysuru,1,3,2,59194,75492,67343.0,16298,Improved,1196,55333.0,193,102243,149,59,0
E004,"Adichunchanagiri Institute Of Technology-Jyothi Nagara, Chikkamagaluru",GM,RI-Robotics & Artificial Intelligence,79444,2024,1,COMEDK,Average,Chikkamagaluru,1,1,1,79444,79444,79444.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E009,"Angadi Institute of Technology and Management-Savagaon Road, Belagavi",GM,RA-Robotics & Automation,93986,2024,1,COMEDK,Below Average,Belagavi,1,1,1,93986,93986,93986.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,UE-Electronics & Computer Engineering,78166,2024,1,COMEDK,Average,Bangalore,1,1,1,78166,78166,78166.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,VL-Electronics Engineering (VLSI Design & Technology),26396,2024,1,COMEDK,Good,Hubballi,1,3,2,26396,56257,41326.0,29861,Deteriorated,1196,55333.0,193,102243,149,59,0
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",KKR,VL-Electronics Engineering (VLSI Design & Technology),60993,2024,1,COMEDK,Average,Hubballi,1,1,1,60993,60993,60993.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,RI-Robotics & Artificial Intelligence,6094,2024,1,COMEDK,Very Good,Bangalore,1,4,3,6094,23115,13403.0,17021,Deteriorated,1196,55333.0,193,102243,149,59,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,VL-Electronics Engineering (VLSI Design & Technology),12703,2024,1,COMEDK,Very Good,Bangalore,1,4,3,12703,64581,32048.0,51878,Deteriorated,1196,55333.0,193,102243,149,59,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,RI-Robotics & Artificial Intelligence,28662,2024,1,COMEDK,Good,Bangalore,1,2,2,28662,50052,39357.0,21390,Deteriorated,1196,55333.0,193,102243,149,59,0
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,VL-Electronics Engineering (VLSI Design & Technology),50052,2024,1,COMEDK,Average,Bangalore,1,2,2,50052,89330,69691.0,39278,Deteriorated,1196,55333.0,193,102243,149,59,0
E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,RI-Robotics & Artificial Intelligence,59571,2024,1,COMEDK,Average,Bangalore,1,3,2,59571,63780,61676.0,4209,Deteriorated,1196,55333.0,193,102243,149,59,0
